"ntau","D","pe"
33700,1.52,0.31161027161657
33800,1.52,0.31161027161657
33900,1.52,0.31161027161657
34000,1.52,0.308652398359505
34100,1.52,0.308652398359505
34200,1.52,0.305696032448828
34300,1.52,0.305696032448828
34400,1.52,0.302741521686802
34500,1.52,0.302741521686802
34600,1.52,0.299788990557569
34700,1.52,0.299788990557569
34800,1.52,0.296838788791541
34900,1.52,0.296838788791541
35000,1.52,0.296838788791541
35100,1.52,0.293891047091909
35200,1.52,0.293891047091909
35300,1.52,0.290946116969023
35400,1.52,0.290946116969023
35500,1.52,0.288004135188093
35600,1.52,0.288004135188093
35700,1.52,0.285065454880075
35800,1.52,0.285065454880075
35900,1.52,0.285065454880075
36000,1.52,0.282130218702187
36100,1.52,0.282130218702187
36200,1.52,0.279198781233459
36300,1.52,0.279198781233459
36400,1.52,0.276271290838612
36500,1.52,0.276271290838612
36600,1.52,0.276271290838612
36700,1.52,0.273348153561441
36800,1.52,0.273348153561441
36900,1.52,0.270429422147487
37000,1.52,0.270429422147487
37100,1.52,0.267515504433514
37200,1.52,0.267515504433514
37300,1.52,0.267515504433514
37400,1.52,0.264606559586297
37500,1.52,0.264606559586297
37600,1.52,0.261702945363655
37700,1.52,0.261702945363655
37800,1.52,0.261702945363655
37900,1.52,0.258804825996574
38000,1.52,0.258804825996574
38100,1.52,0.255912559869357
38200,1.52,0.255912559869357
38300,1.52,0.255912559869357
38400,1.52,0.253026316032038
38500,1.52,0.253026316032038
38600,1.52,0.250146453256056
38700,1.52,0.250146453256056
38800,1.52,0.250146453256056
38900,1.52,0.247273145149656
39000,1.52,0.247273145149656
39100,1.52,0.244406750618145
39200,1.52,0.244406750618145
39300,1.52,0.244406750618145
39400,1.52,0.241547447551328
39500,1.52,0.241547447551328
39600,1.52,0.238695594721106
39700,1.52,0.238695594721106
39800,1.52,0.238695594721106
39900,1.52,0.235851374006288
40000,1.52,0.235851374006288
40100,1.52,0.233015143764025
40200,1.52,0.233015143764025
40300,1.52,0.233015143764025
40400,1.52,0.230187131872492
40500,1.52,0.230187131872492
40600,1.52,0.230187131872492
40700,1.52,0.227367610666216
40800,1.52,0.227367610666216
40900,1.52,0.22455681206034
41000,1.52,0.22455681206034
41100,1.52,0.22455681206034
41200,1.52,0.221755092682222
41300,1.52,0.221755092682222
41400,1.52,0.221755092682222
41500,1.52,0.218962644462925
41600,1.52,0.218962644462925
41700,1.52,0.216179822686501
41800,1.52,0.216179822686501
41900,1.52,0.216179822686501
42000,1.52,0.213406821944113
42100,1.52,0.213406821944113
42200,1.52,0.213406821944113
42300,1.52,0.210643995839797
42400,1.52,0.210643995839797
42500,1.52,0.207891579513362
42600,1.52,0.207891579513362
42700,1.52,0.207891579513362
42800,1.52,0.20514980975261
42900,1.52,0.20514980975261
43000,1.52,0.20514980975261
43100,1.52,0.202419037359237
43200,1.52,0.202419037359237
43300,1.52,0.202419037359237
43400,1.52,0.199699461538266
43500,1.52,0.199699461538266
43600,1.52,0.199699461538266
43700,1.52,0.196991430498663
43800,1.52,0.196991430498663
43900,1.52,0.196991430498663
44000,1.52,0.19429514474823
44100,1.52,0.19429514474823
44200,1.52,0.191610949520002
44300,1.52,0.191610949520002
44400,1.52,0.191610949520002
44500,1.52,0.188939080976978
44600,1.52,0.188939080976978
44700,1.52,0.188939080976978
44800,1.52,0.186279810809083
44900,1.52,0.186279810809083
45000,1.52,0.186279810809083
45100,1.52,0.183633376242848
45200,1.52,0.183633376242848
45300,1.52,0.183633376242848
45400,1.52,0.181000115360465
45500,1.52,0.181000115360465
45600,1.52,0.181000115360465
45700,1.52,0.178380229976431
45800,1.52,0.178380229976431
45900,1.52,0.178380229976431
46000,1.52,0.175774053974679
46100,1.52,0.175774053974679
46200,1.52,0.175774053974679
46300,1.52,0.173181788694252
46400,1.52,0.173181788694252
46500,1.52,0.173181788694252
46600,1.52,0.170603763391347
46700,1.52,0.170603763391347
46800,1.52,0.170603763391347
46900,1.52,0.168040178453331
47000,1.52,0.168040178453331
47100,1.52,0.168040178453331
47200,1.52,0.165491358069374
47300,1.52,0.165491358069374
47400,1.52,0.165491358069374
47500,1.52,0.16295753118194
47600,1.52,0.16295753118194
47700,1.52,0.16295753118194
47800,1.52,0.160438926482319
47900,1.52,0.160438926482319
48000,1.52,0.160438926482319
48100,1.52,0.160438926482319
48200,1.52,0.157935860013704
48300,1.52,0.157935860013704
48400,1.52,0.157935860013704
48500,1.52,0.155448527336745
48600,1.52,0.155448527336745
48700,1.52,0.155448527336745
48800,1.52,0.152977238282745
48900,1.52,0.152977238282745
49000,1.52,0.152977238282745
49100,1.52,0.150522185721311
49200,1.52,0.150522185721311
49300,1.52,0.150522185721311
49400,1.52,0.148083700000545
49500,1.52,0.148083700000545
49600,1.52,0.148083700000545
49700,1.52,0.148083700000545
49800,1.52,0.145661915846998
49900,1.52,0.145661915846998
50000,1.52,0.145661915846998
0,1.54,0
100,1.54,0
200,1.54,0
300,1.54,0
400,1.54,0
500,1.54,0
600,1.54,0
700,1.54,0
800,1.54,0
900,1.54,0
1000,1.54,0
1100,1.54,0
1200,1.54,0
1300,1.54,0
1400,1.54,0
1500,1.54,0
1600,1.54,0
1700,1.54,0
1800,1.54,0
1900,1.54,0
2000,1.54,0
2100,1.54,0
2200,1.54,0
2300,1.54,0
2400,1.54,0
2500,1.54,0
2600,1.54,0
2700,1.54,0
2800,1.54,0
2900,1.54,0
3000,1.54,0
3100,1.54,0
3200,1.54,0
3300,1.54,0
3400,1.54,0
3500,1.54,0
3600,1.54,0
3700,1.54,0
3800,1.54,0
3900,1.54,0.918709299748928
4000,1.54,0.916375726982034
4100,1.54,0.913892670557625
4200,1.54,0.91127126719285
4300,1.54,0.908991481144176
4400,1.54,0.906430545893264
4500,1.54,0.903908613738585
4600,1.54,0.901504900407799
4700,1.54,0.898910744349301
4800,1.54,0.89653044705961
4900,1.54,0.894001071661883
5000,1.54,0.891317838882957
5100,1.54,0.888960736895997
5200,1.54,0.886490566112451
5300,1.54,0.883904499460023
5400,1.54,0.881749785910233
5500,1.54,0.87894680862248
5600,1.54,0.876614685684424
5700,1.54,0.87420087397305
5800,1.54,0.871703614660054
5900,1.54,0.869120944180216
6000,1.54,0.866451497049049
6100,1.54,0.863692748373198
6200,1.54,0.861564175348844
6300,1.54,0.858645206346397
6400,1.54,0.856394230828091
6500,1.54,0.854089150048656
6600,1.54,0.851729251898059
6700,1.54,0.849313652804764
6800,1.54,0.846841612705329
6900,1.54,0.844312065595622
7000,1.54,0.841723936901223
7100,1.54,0.839076451783343
7200,1.54,0.836368667285008
7300,1.54,0.833599629406749
7400,1.54,0.83171930216679
7500,1.54,0.828846023870757
7600,1.54,0.826895145212135
7700,1.54,0.823914902295955
7800,1.54,0.821891793942675
7900,1.54,0.818801816292695
8000,1.54,0.816704767900221
8100,1.54,0.813502243521053
8200,1.54,0.811329068408436
8300,1.54,0.809124970401624
8400,1.54,0.806889494579182
8500,1.54,0.804622630701986
8600,1.54,0.80116245486415
8700,1.54,0.798815543733209
8800,1.54,0.796435864749531
8900,1.54,0.794023254443911
9000,1.54,0.791577401168844
9100,1.54,0.789097847519001
9200,1.54,0.786584572266825
9300,1.54,0.784037117580034
9400,1.54,0.781455314764269
9500,1.54,0.778838563305317
9600,1.54,0.777516967118413
9700,1.54,0.774847426536187
9800,1.54,0.772142304782812
9900,1.54,0.769401150329427
10000,1.54,0.76662393837924
10100,1.54,0.765221732015467
10200,1.54,0.762389504166039
10300,1.54,0.759520590713876
10400,1.54,0.758072176759318
10500,1.54,0.755146967359465
10600,1.54,0.752184177533178
10700,1.54,0.750688613674005
10800,1.54,0.747668548328693
10900,1.54,0.744610161340688
11000,1.54,0.743066522906045
11100,1.54,0.739949765409008
11200,1.54,0.738376983385311
11300,1.54,0.73520148342067
11400,1.54,0.733598832132801
11500,1.54,0.73036382448944
11600,1.54,0.728731264829893
11700,1.54,0.725436133161199
11800,1.54,0.723773360800964
11900,1.54,0.720417504559074
12000,1.54,0.718724355500799
12100,1.54,0.717020840057815
12200,1.54,0.713583244733281
12300,1.54,0.711848839457928
12400,1.54,0.710104207253366
12500,1.54,0.706583619017246
12600,1.54,0.704807604747841
12700,1.54,0.703021115901753
12800,1.54,0.699416729914268
12900,1.54,0.697598777330904
13000,1.54,0.695770111099703
13100,1.54,0.692081047372213
13200,1.54,0.69022047115932
13300,1.54,0.688349334981676
13400,1.54,0.68646748703923
13500,1.54,0.682671437497155
13600,1.54,0.68075719157871
13700,1.54,0.678832269298739
13800,1.54,0.676896399517943
13900,1.54,0.674949811387739
14000,1.54,0.671023779526521
14100,1.54,0.669044546019094
14200,1.54,0.66705427162854
14300,1.54,0.665053185164437
14400,1.54,0.663041025219891
14500,1.54,0.661018021036749
14600,1.54,0.658983913830434
14700,1.54,0.654882943211445
14800,1.54,0.652815812832702
14900,1.54,0.65073777105234
15000,1.54,0.648648567247315
15100,1.54,0.646548312287626
15200,1.54,0.644437115583554
15300,1.54,0.642314732151002
15400,1.54,0.640181391685531
15500,1.54,0.638036852285405
15600,1.54,0.635881344368627
15700,1.54,0.633714629214879
15800,1.54,0.631536821703412
15900,1.54,0.629348035334164
16000,1.54,0.627148037509554
16100,1.54,0.624937174292219
16200,1.54,0.622714986122294
16300,1.54,0.620481820836757
16400,1.54,0.618237452801524
16500,1.54,0.615982001727099
16600,1.54,0.613715586034204
16700,1.54,0.611437986721378
16800,1.54,0.609149437408314
16900,1.54,0.606849722887684
17000,1.54,0.604539077905335
17100,1.54,0.602217291157138
17200,1.54,0.599884488067839
17300,1.54,0.597540792872261
17400,1.54,0.595186001431686
17500,1.54,0.592820350478009
17600,1.54,0.59044374849635
17700,1.54,0.58805621581185
17800,1.54,0.585657666060127
17900,1.54,0.585657666060127
18000,1.54,0.583248231319533
18100,1.54,0.580828042587499
18200,1.54,0.578396911903916
18300,1.54,0.575955079954972
18400,1.54,0.573502363347081
18500,1.54,0.571039004359823
18600,1.54,0.568564824282196
18700,1.54,0.568564824282196
18800,1.54,0.566079962833494
18900,1.54,0.563584558769135
19000,1.54,0.561078441661333
19100,1.54,0.558561857038889
19200,1.54,0.556034639441476
19300,1.54,0.556034639441476
19400,1.54,0.553497137926047
19500,1.54,0.550948987888803
19600,1.54,0.548390541167889
19700,1.54,0.545821642591247
19800,1.54,0.545821642591247
19900,1.54,0.543242443355513
20000,1.54,0.54065309384937
20100,1.54,0.538053447925449
20200,1.54,0.535443758980568
20300,1.54,0.535443758980568
20400,1.54,0.53282388635688
20500,1.54,0.530194085625874
20600,1.54,0.52755422173658
20700,1.54,0.52755422173658
20800,1.54,0.524904552506866
20900,1.54,0.522244948609466
21000,1.54,0.519575574435867
21100,1.54,0.519575574435867
21200,1.54,0.516896593731247
21300,1.54,0.514207981416804
21400,1.54,0.511509810446387
21500,1.54,0.511509810446387
21600,1.54,0.508802062608484
21700,1.54,0.506085003200853
21800,1.54,0.503358524774296
21900,1.54,0.503358524774296
22000,1.54,0.500622895198966
22100,1.54,0.497878013254138
22200,1.54,0.497878013254138
22300,1.54,0.495124058223673
22400,1.54,0.492361208905834
22500,1.54,0.489589374538289
22600,1.54,0.489589374538289
22700,1.54,0.486808828812133
22800,1.54,0.484019487455549
22900,1.54,0.484019487455549
23000,1.54,0.481221626973776
23100,1.54,0.478415169690038
23200,1.54,0.478415169690038
23300,1.54,0.475600394986401
23400,1.54,0.472777318788853
23500,1.54,0.472777318788853
23600,1.54,0.469945962208684
23700,1.54,0.467106608452541
23800,1.54,0.467106608452541
23900,1.54,0.464259197633256
24000,1.54,0.461404015726205
24100,1.54,0.461404015726205
24200,1.54,0.458541009772349
24300,1.54,0.455670468834257
24400,1.54,0.455670468834257
24500,1.54,0.452792346970972
24600,1.54,0.452792346970972
24700,1.54,0.449906936383143
24800,1.54,0.447014198233733
24900,1.54,0.447014198233733
25000,1.54,0.444114427908893
25100,1.54,0.441207593756871
25200,1.54,0.441207593756871
25300,1.54,0.438293913687325
25400,1.54,0.438293913687325
25500,1.54,0.435373605427196
25600,1.54,0.432446649049074
25700,1.54,0.432446649049074
25800,1.54,0.429513426271677
25900,1.54,0.429513426271677
26000,1.54,0.42657376570875
26100,1.54,0.42362805325529
26200,1.54,0.42362805325529
26300,1.54,0.420676283759557
26400,1.54,0.420676283759557
26500,1.54,0.417718766640727
26600,1.54,0.414755504222617
26700,1.54,0.414755504222617
26800,1.54,0.411786809304117
26900,1.54,0.411786809304117
27000,1.54,0.408812691734352
27100,1.54,0.408812691734352
27200,1.54,0.405833467708509
27300,1.54,0.402849154643675
27400,1.54,0.402849154643675
27500,1.54,0.399859998516619
27600,1.54,0.399859998516619
27700,1.54,0.39686624522288
27800,1.54,0.39686624522288
27900,1.54,0.393867924328509
28000,1.54,0.393867924328509
28100,1.54,0.390865359822047
28200,1.54,0.387858588899647
28300,1.54,0.387858588899647
28400,1.54,0.384848009772927
28500,1.54,0.384848009772927
28600,1.54,0.381833524839906
28700,1.54,0.381833524839906
28800,1.54,0.378815536539705
28900,1.54,0.378815536539705
29000,1.54,0.375794097362207
29100,1.54,0.375794097362207
29200,1.54,0.372769541485462
29300,1.54,0.372769541485462
29400,1.54,0.369741929044208
29500,1.54,0.369741929044208
29600,1.54,0.366711597562174
29700,1.54,0.363678614804279
29800,1.54,0.363678614804279
29900,1.54,0.360643321599947
30000,1.54,0.360643321599947
30100,1.54,0.357605793318988
30200,1.54,0.357605793318988
30300,1.54,0.354566374047121
30400,1.54,0.354566374047121
30500,1.54,0.351525146722426
30600,1.54,0.351525146722426
30700,1.54,0.348482394461851
30800,1.54,0.348482394461851
30900,1.54,0.345438400222746
31000,1.54,0.345438400222746
31100,1.54,0.342393258841382
31200,1.54,0.342393258841382
31300,1.54,0.33934732162862
31400,1.54,0.33934732162862
31500,1.54,0.33934732162862
31600,1.54,0.336300752516155
31700,1.54,0.336300752516155
31800,1.54,0.333253781675835
31900,1.54,0.333253781675835
32000,1.54,0.330206581171532
32100,1.54,0.330206581171532
32200,1.54,0.327159508243921
32300,1.54,0.327159508243921
32400,1.54,0.324112679722779
32500,1.54,0.324112679722779
32600,1.54,0.321066455656286
32700,1.54,0.321066455656286
32800,1.54,0.318020960009899
32900,1.54,0.318020960009899
33000,1.54,0.314976555517083
33100,1.54,0.314976555517083
33200,1.54,0.314976555517083
33300,1.54,0.311933373160811
33400,1.54,0.311933373160811
33500,1.54,0.308891778224843
33600,1.54,0.308891778224843
33700,1.54,0.305851908573248
33800,1.54,0.305851908573248
33900,1.54,0.302814131893089
34000,1.54,0.302814131893089
34100,1.54,0.299778592779143
34200,1.54,0.299778592779143
34300,1.54,0.299778592779143
34400,1.54,0.296745661160601
34500,1.54,0.296745661160601
34600,1.54,0.293715488196983
34700,1.54,0.293715488196983
34800,1.54,0.290688499241335
34900,1.54,0.290688499241335
35000,1.54,0.290688499241335
35100,1.54,0.287664744367639
35200,1.54,0.287664744367639
35300,1.54,0.284644651566853
35400,1.54,0.284644651566853
35500,1.54,0.281628384565763
35600,1.54,0.281628384565763
35700,1.54,0.281628384565763
35800,1.54,0.278616318911504
35900,1.54,0.278616318911504
36000,1.54,0.275608624300324
36100,1.54,0.275608624300324
36200,1.54,0.272605677733642
36300,1.54,0.272605677733642
36400,1.54,0.272605677733642
36500,1.54,0.269607654645105
36600,1.54,0.269607654645105
36700,1.54,0.266614933256053
36800,1.54,0.266614933256053
36900,1.54,0.266614933256053
37000,1.54,0.263627694488141
37100,1.54,0.263627694488141
37200,1.54,0.260646317532755
37300,1.54,0.260646317532755
37400,1.54,0.260646317532755
37500,1.54,0.257670988532599
37600,1.54,0.257670988532599
37700,1.54,0.254702087383512
37800,1.54,0.254702087383512
37900,1.54,0.254702087383512
38000,1.54,0.251739805164493
38100,1.54,0.251739805164493
38200,1.54,0.248784522194366
38300,1.54,0.248784522194366
38400,1.54,0.248784522194366
38500,1.54,0.24583647935206
38600,1.54,0.24583647935206
38700,1.54,0.24289596604144
38800,1.54,0.24289596604144
38900,1.54,0.24289596604144
39000,1.54,0.239963228168266
39100,1.54,0.239963228168266
39200,1.54,0.237038645988848
39300,1.54,0.237038645988848
39400,1.54,0.237038645988848
39500,1.54,0.234122423502457
39600,1.54,0.234122423502457
39700,1.54,0.234122423502457
39800,1.54,0.231214940447696
39900,1.54,0.231214940447696
40000,1.54,0.228316404440682
40100,1.54,0.228316404440682
40200,1.54,0.228316404440682
40300,1.54,0.225427194356626
40400,1.54,0.225427194356626
40500,1.54,0.225427194356626
40600,1.54,0.222547521053292
40700,1.54,0.222547521053292
40800,1.54,0.219677762180784
40900,1.54,0.219677762180784
41000,1.54,0.219677762180784
41100,1.54,0.216818131445561
41200,1.54,0.216818131445561
41300,1.54,0.216818131445561
41400,1.54,0.213969004895093
41500,1.54,0.213969004895093
41600,1.54,0.213969004895093
41700,1.54,0.211130598673624
41800,1.54,0.211130598673624
41900,1.54,0.208303286832972
42000,1.54,0.208303286832972
42100,1.54,0.208303286832972
42200,1.54,0.205487287526829
42300,1.54,0.205487287526829
42400,1.54,0.205487287526829
42500,1.54,0.202683009681899
42600,1.54,0.202683009681899
42700,1.54,0.202683009681899
42800,1.54,0.199890597807549
42900,1.54,0.199890597807549
43000,1.54,0.199890597807549
43100,1.54,0.197110458660619
43200,1.54,0.197110458660619
43300,1.54,0.197110458660619
43400,1.54,0.194342813060529
43500,1.54,0.194342813060529
43600,1.54,0.194342813060529
43700,1.54,0.191588026563244
43800,1.54,0.191588026563244
43900,1.54,0.191588026563244
44000,1.54,0.188846320611576
44100,1.54,0.188846320611576
44200,1.54,0.188846320611576
44300,1.54,0.186118057045315
44400,1.54,0.186118057045315
44500,1.54,0.186118057045315
44600,1.54,0.18340345743671
44700,1.54,0.18340345743671
44800,1.54,0.18340345743671
44900,1.54,0.180702879444739
45000,1.54,0.180702879444739
45100,1.54,0.180702879444739
45200,1.54,0.178016544262256
45300,1.54,0.178016544262256
45400,1.54,0.178016544262256
45500,1.54,0.175344804890333
45600,1.54,0.175344804890333
45700,1.54,0.175344804890333
45800,1.54,0.172687881619538
45900,1.54,0.172687881619538
46000,1.54,0.172687881619538
46100,1.54,0.17004612230432
46200,1.54,0.17004612230432
46300,1.54,0.17004612230432
46400,1.54,0.167419745796911
46500,1.54,0.167419745796911
46600,1.54,0.167419745796911
46700,1.54,0.164809094305731
46800,1.54,0.164809094305731
46900,1.54,0.164809094305731
47000,1.54,0.162214384696488
47100,1.54,0.162214384696488
47200,1.54,0.162214384696488
47300,1.54,0.159635982313433
47400,1.54,0.159635982313433
47500,1.54,0.159635982313433
47600,1.54,0.159635982313433
47700,1.54,0.157074042318285
47800,1.54,0.157074042318285
47900,1.54,0.157074042318285
48000,1.54,0.154528923966138
48100,1.54,0.154528923966138
48200,1.54,0.154528923966138
48300,1.54,0.152000838462206
48400,1.54,0.152000838462206
48500,1.54,0.152000838462206
48600,1.54,0.149490107989765
48700,1.54,0.149490107989765
48800,1.54,0.149490107989765
48900,1.54,0.149490107989765
49000,1.54,0.146996940061842
49100,1.54,0.146996940061842
49200,1.54,0.146996940061842
49300,1.54,0.144521649133589
49400,1.54,0.144521649133589
49500,1.54,0.144521649133589
49600,1.54,0.142064438441404
49700,1.54,0.142064438441404
49800,1.54,0.142064438441404
49900,1.54,0.142064438441404
50000,1.54,0.139625614177197
0,1.56,0
100,1.56,0
200,1.56,0
300,1.56,0
400,1.56,0
500,1.56,0
600,1.56,0
700,1.56,0
800,1.56,0
900,1.56,0
1000,1.56,0
1100,1.56,0
1200,1.56,0
1300,1.56,0
1400,1.56,0
1500,1.56,0
1600,1.56,0
1700,1.56,0
1800,1.56,0
1900,1.56,0
2000,1.56,0
2100,1.56,0
2200,1.56,0
2300,1.56,0
2400,1.56,0
2500,1.56,0
2600,1.56,0
2700,1.56,0
2800,1.56,0
2900,1.56,0
3000,1.56,0
3100,1.56,0
3200,1.56,0
3300,1.56,0
3400,1.56,0
3500,1.56,0
3600,1.56,0
3700,1.56,0.923057056064391
3800,1.56,0.920474309112312
3900,1.56,0.918085922563018
4000,1.56,0.915403905670029
4100,1.56,0.913075630997127
4200,1.56,0.910462881178806
4300,1.56,0.907890960599341
4400,1.56,0.905440280478284
4500,1.56,0.902794939640962
4600,1.56,0.900367541320815
4700,1.56,0.897787054036366
4800,1.56,0.895048950598792
4900,1.56,0.892642381852243
5000,1.56,0.890119505510411
5100,1.56,0.887477059819052
5200,1.56,0.885274403977124
5300,1.56,0.882407706480367
5400,1.56,0.880021385384245
5500,1.56,0.877550336763098
5600,1.56,0.874992474637302
5700,1.56,0.872346149183418
5800,1.56,0.869609020252611
5900,1.56,0.867495646557823
6000,1.56,0.864595051299321
6100,1.56,0.862356359696938
6200,1.56,0.859285411302357
6300,1.56,0.856916856926558
6400,1.56,0.854490613289578
6500,1.56,0.852006028592919
6600,1.56,0.849462119973726
6700,1.56,0.846857891090784
6800,1.56,0.844192486774536
6900,1.56,0.841464573468425
7000,1.56,0.83961086535194
7100,1.56,0.836776725250001
7200,1.56,0.833877445856387
7300,1.56,0.83190792923023
7400,1.56,0.828897859311579
7500,1.56,0.826853379883007
7600,1.56,0.823729202325282
7700,1.56,0.821607586165701
7800,1.56,0.819454753742276
7900,1.56,0.816165893059021
8000,1.56,0.81393334235002
8100,1.56,0.811668111060368
8200,1.56,0.809370014244368
8300,1.56,0.805860434952248
8400,1.56,0.80347855136074
8500,1.56,0.801062767681676
8600,1.56,0.798612595977179
8700,1.56,0.796127841316739
8800,1.56,0.793607723792197
8900,1.56,0.791052341735521
9000,1.56,0.788461207415435
9100,1.56,0.78583397938057
9200,1.56,0.78450665124138
9300,1.56,0.781824642954066
9400,1.56,0.779105688572479
9500,1.56,0.776349446991371
9600,1.56,0.773555579982461
9700,1.56,0.77072374988193
9800,1.56,0.769293422609875
9900,1.56,0.766404017181752
10000,1.56,0.763475809957521
10100,1.56,0.761996981543266
10200,1.56,0.759009949240504
10300,1.56,0.755983427184829
10400,1.56,0.754455063573968
10500,1.56,0.75136834723859
10600,1.56,0.749809775369312
10700,1.56,0.746662280656313
10800,1.56,0.743473869959565
10900,1.56,0.741864154735475
11000,1.56,0.73861378411754
11100,1.56,0.736972915784072
11200,1.56,0.73365989455616
11300,1.56,0.731987800717396
11400,1.56,0.730304863676122
11500,1.56,0.726907259515846
11600,1.56,0.72519238561158
11700,1.56,0.721730583683136
11800,1.56,0.71998345228183
11900,1.56,0.718225631273944
12000,1.56,0.714677122672355
12100,1.56,0.712886632060904
12200,1.56,0.709272620008435
12300,1.56,0.707449034937672
12400,1.56,0.705614528905453
12500,1.56,0.703768940489486
12600,1.56,0.700044268230466
12700,1.56,0.698165125979245
12800,1.56,0.696274784889618
12900,1.56,0.692460521602926
13000,1.56,0.690536544845146
13100,1.56,0.688601133065217
13200,1.56,0.686654388763389
13300,1.56,0.684696412935332
13400,1.56,0.680746040197479
13500,1.56,0.67875384829065
13600,1.56,0.676750205741984
13700,1.56,0.674735091323642
13800,1.56,0.6727083608415
13900,1.56,0.670670119483402
14000,1.56,0.666559151280359
14100,1.56,0.664486388694158
14200,1.56,0.662401921833852
14300,1.56,0.660305858226424
14400,1.56,0.658198304027039
14500,1.56,0.656079003312473
14600,1.56,0.653948185134212
14700,1.56,0.651805596548499
14800,1.56,0.649651347838975
14900,1.56,0.647485547977346
15000,1.56,0.643118901235015
15100,1.56,0.640917922120871
15200,1.56,0.638705362070941
15300,1.56,0.636480980605687
15400,1.56,0.634244892858789
15500,1.56,0.631997212741016
15600,1.56,0.629737706186969
15700,1.56,0.627466605828061
15800,1.56,0.625183681234371
15900,1.56,0.622889051405992
16000,1.56,0.620582834194039
16100,1.56,0.618264805989329
16200,1.56,0.615935201430906
16300,1.56,0.613593800835217
16400,1.56,0.611240839806148
16500,1.56,0.611240839806148
16600,1.56,0.608876215321216
16700,1.56,0.606499828041177
16800,1.56,0.604111915072993
16900,1.56,0.601712268199385
17000,1.56,0.599301015704114
17100,1.56,0.596878284886654
17200,1.56,0.594443875203989
17300,1.56,0.591998026715102
17400,1.56,0.589540543409539
17500,1.56,0.587071667102679
17600,1.56,0.584591206444467
17700,1.56,0.584591206444467
17800,1.56,0.582099297745692
17900,1.56,0.579596076455266
18000,1.56,0.577081359527298
18100,1.56,0.574555497941859
18200,1.56,0.572018101737031
18300,1.56,0.569469419879621
18400,1.56,0.569469419879621
18500,1.56,0.566909594183231
18600,1.56,0.564338455337343
18700,1.56,0.56175625299981
18800,1.56,0.559162823157735
18900,1.56,0.556558417707982
19000,1.56,0.556558417707982
19100,1.56,0.553942878067351
19200,1.56,0.55131635680038
19300,1.56,0.548679005841284
19400,1.56,0.546030676014069
19500,1.56,0.546030676014069
19600,1.56,0.543371624155391
19700,1.56,0.540701706841632
19800,1.56,0.538021084344793
19900,1.56,0.538021084344793
20000,1.56,0.535330014736049
20100,1.56,0.532628166927439
20200,1.56,0.529915902454491
20300,1.56,0.529915902454491
20400,1.56,0.527193093831376
20500,1.56,0.524460006128137
20600,1.56,0.521716518062281
20700,1.56,0.521716518062281
20800,1.56,0.518962801911498
20900,1.56,0.516199029566733
21000,1.56,0.513425090246856
21100,1.56,0.513425090246856
21200,1.56,0.510641255274173
21300,1.56,0.50784742038317
21400,1.56,0.505043859923355
21500,1.56,0.505043859923355
21600,1.56,0.502230476270482
21700,1.56,0.499407454862081
21800,1.56,0.499407454862081
21900,1.56,0.496574980887183
22000,1.56,0.493733058544071
22100,1.56,0.493733058544071
22200,1.56,0.490881786874046
22300,1.56,0.488021177889438
22400,1.56,0.488021177889438
22500,1.56,0.485151516225786
22600,1.56,0.48227272936136
22700,1.56,0.48227272936136
22800,1.56,0.479385016991002
22900,1.56,0.476488578691398
23000,1.56,0.476488578691398
23100,1.56,0.473583353617095
23200,1.56,0.470669634075696
23300,1.56,0.470669634075696
23400,1.56,0.467747366546322
23500,1.56,0.464816846879047
23600,1.56,0.464816846879047
23700,1.56,0.461878028982714
23800,1.56,0.458931127806664
23900,1.56,0.458931127806664
24000,1.56,0.45597635830047
24100,1.56,0.453013686547742
24200,1.56,0.453013686547742
24300,1.56,0.450043499386416
24400,1.56,0.450043499386416
24500,1.56,0.447065604270304
24600,1.56,0.444080392651766
24700,1.56,0.444080392651766
24800,1.56,0.441087846028315
24900,1.56,0.441087846028315
25000,1.56,0.438088276061295
25100,1.56,0.435081672081553
25200,1.56,0.435081672081553
25300,1.56,0.43206826999019
25400,1.56,0.43206826999019
25500,1.56,0.429048305804883
25600,1.56,0.426021781540392
25700,1.56,0.426021781540392
25800,1.56,0.422989017714362
25900,1.56,0.422989017714362
26000,1.56,0.41995002434201
26100,1.56,0.416905125860092
26200,1.56,0.416905125860092
26300,1.56,0.413854340342534
26400,1.56,0.413854340342534
26500,1.56,0.410797996164804
26600,1.56,0.410797996164804
26700,1.56,0.407736119509833
26800,1.56,0.407736119509833
26900,1.56,0.404669042569272
27000,1.56,0.401596873642397
27100,1.56,0.401596873642397
27200,1.56,0.398519727155605
27300,1.56,0.398519727155605
27400,1.56,0.395437940632001
27500,1.56,0.395437940632001
27600,1.56,0.392351561422447
27700,1.56,0.392351561422447
27800,1.56,0.389260931009419
27900,1.56,0.389260931009419
28000,1.56,0.386166104948025
28100,1.56,0.383067428664319
28200,1.56,0.383067428664319
28300,1.56,0.379964965925578
28400,1.56,0.379964965925578
28500,1.56,0.376858996690713
28600,1.56,0.376858996690713
28700,1.56,0.373749801093211
28800,1.56,0.373749801093211
28900,1.56,0.370637455900611
29000,1.56,0.370637455900611
29100,1.56,0.367522315581047
29200,1.56,0.367522315581047
29300,1.56,0.364404465074255
29400,1.56,0.364404465074255
29500,1.56,0.361284262671077
29600,1.56,0.361284262671077
29700,1.56,0.358161867345045
29800,1.56,0.358161867345045
